source_id,source_sha256,page,table,row,column,value_original,reference,verification_status
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,1,1,1,1,,PDF page 1; detected table 1; row 1; column 1,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,10,1,26,2,GAUTAM BUDDHA NAGAR,PDF page 10; detected table 1; row 26; column 2,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,10,1,26,3,6.2,PDF page 10; detected table 1; row 26; column 3,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,10,1,26,4,7.5,PDF page 10; detected table 1; row 26; column 4,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,10,1,26,5,-17%,PDF page 10; detected table 1; row 26; column 5,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,10,1,26,6,N,PDF page 10; detected table 1; row 26; column 6,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,10,1,26,7,596.2,PDF page 10; detected table 1; row 26; column 7,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,10,1,26,8,399.2,PDF page 10; detected table 1; row 26; column 8,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,10,1,26,9,49%,PDF page 10; detected table 1; row 26; column 9,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,10,1,26,10,E,PDF page 10; detected table 1; row 26; column 10,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,10,1,27,1,14,PDF page 10; detected table 1; row 27; column 1,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,10,1,27,2,GHAZIABAD,PDF page 10; detected table 1; row 27; column 2,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,10,1,27,3,11.3,PDF page 10; detected table 1; row 27; column 3,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,10,1,27,4,7.6,PDF page 10; detected table 1; row 27; column 4,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,10,1,27,5,48%,PDF page 10; detected table 1; row 27; column 5,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,10,1,27,6,E,PDF page 10; detected table 1; row 27; column 6,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,10,1,27,7,166,PDF page 10; detected table 1; row 27; column 7,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,10,1,27,8,402.1,PDF page 10; detected table 1; row 27; column 8,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,10,1,27,9,-59%,PDF page 10; detected table 1; row 27; column 9,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,10,1,27,10,D,PDF page 10; detected table 1; row 27; column 10,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,10,1,28,1,15,PDF page 10; detected table 1; row 28; column 1,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,10,1,28,2,HAMIRPUR,PDF page 10; detected table 1; row 28; column 2,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,10,1,28,3,0.8,PDF page 10; detected table 1; row 28; column 3,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,10,1,28,4,6.7,PDF page 10; detected table 1; row 28; column 4,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,10,1,28,5,-88%,PDF page 10; detected table 1; row 28; column 5,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,10,1,28,6,LD,PDF page 10; detected table 1; row 28; column 6,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,10,1,28,7,995.9,PDF page 10; detected table 1; row 28; column 7,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,10,1,28,8,602.9,PDF page 10; detected table 1; row 28; column 8,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,10,1,28,9,65%,PDF page 10; detected table 1; row 28; column 9,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,10,1,28,10,LE,PDF page 10; detected table 1; row 28; column 10,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,11,1,1,1,,PDF page 11; detected table 1; row 1; column 1,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,11,1,1,2,,PDF page 11; detected table 1; row 1; column 2,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,11,1,1,3,DAY: 05-09-2026,PDF page 11; detected table 1; row 1; column 3,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,11,1,1,7,PERIOD: 01-06-2026 to 05-09-2026,PDF page 11; detected table 1; row 1; column 7,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,11,1,2,1,S.No,PDF page 11; detected table 1; row 2; column 1,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,11,1,2,2,MET.SUBDIVISION/UT/STATE/DISTRICT,PDF page 11; detected table 1; row 2; column 2,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,11,1,2,3,ACTUAL(mm),PDF page 11; detected table 1; row 2; column 3,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,11,1,2,4,NORMAL(mm),PDF page 11; detected table 1; row 2; column 4,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,11,1,2,5,%DEP.,PDF page 11; detected table 1; row 2; column 5,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,11,1,2,6,CAT.,PDF page 11; detected table 1; row 2; column 6,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,11,1,2,7,ACTUAL(mm),PDF page 11; detected table 1; row 2; column 7,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,11,1,2,8,NORMAL(mm),PDF page 11; detected table 1; row 2; column 8,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,11,1,2,9,%DEP.,PDF page 11; detected table 1; row 2; column 9,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,11,1,2,10,CAT.,PDF page 11; detected table 1; row 2; column 10,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,11,1,3,1,16,PDF page 11; detected table 1; row 3; column 1,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,11,1,3,2,HAPUR,PDF page 11; detected table 1; row 3; column 2,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,11,1,3,3,6,PDF page 11; detected table 1; row 3; column 3,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,11,1,3,4,7.2,PDF page 11; detected table 1; row 3; column 4,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,11,1,3,5,-17%,PDF page 11; detected table 1; row 3; column 5,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,11,1,3,6,N,PDF page 11; detected table 1; row 3; column 6,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,11,1,3,7,297.5,PDF page 11; detected table 1; row 3; column 7,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,11,1,3,8,588.5,PDF page 11; detected table 1; row 3; column 8,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,11,1,3,9,-49%,PDF page 11; detected table 1; row 3; column 9,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,11,1,3,10,D,PDF page 11; detected table 1; row 3; column 10,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,11,1,4,1,17,PDF page 11; detected table 1; row 4; column 1,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,11,1,4,2,HATHRAS,PDF page 11; detected table 1; row 4; column 2,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,11,1,4,3,7.3,PDF page 11; detected table 1; row 4; column 3,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,11,1,4,4,4.4,PDF page 11; detected table 1; row 4; column 4,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,11,1,4,5,67%,PDF page 11; detected table 1; row 4; column 5,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,11,1,4,6,LE,PDF page 11; detected table 1; row 4; column 6,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,11,1,4,7,425,PDF page 11; detected table 1; row 4; column 7,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,11,1,4,8,481.1,PDF page 11; detected table 1; row 4; column 8,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,11,1,4,9,-12%,PDF page 11; detected table 1; row 4; column 9,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,11,1,4,10,N,PDF page 11; detected table 1; row 4; column 10,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,11,1,5,1,18,PDF page 11; detected table 1; row 5; column 1,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,11,1,5,2,JALAUN,PDF page 11; detected table 1; row 5; column 2,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,11,1,5,3,3,PDF page 11; detected table 1; row 5; column 3,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,11,1,5,4,10.9,PDF page 11; detected table 1; row 5; column 4,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,11,1,5,5,-72%,PDF page 11; detected table 1; row 5; column 5,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,11,1,5,6,LD,PDF page 11; detected table 1; row 5; column 6,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,11,1,5,7,664.5,PDF page 11; detected table 1; row 5; column 7,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,11,1,5,8,545.3,PDF page 11; detected table 1; row 5; column 8,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,11,1,5,9,22%,PDF page 11; detected table 1; row 5; column 9,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,11,1,5,10,E,PDF page 11; detected table 1; row 5; column 10,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,11,1,6,1,19,PDF page 11; detected table 1; row 6; column 1,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,11,1,6,2,JHANSI,PDF page 11; detected table 1; row 6; column 2,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,11,1,6,3,4.3,PDF page 11; detected table 1; row 6; column 3,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,11,1,6,4,9.2,PDF page 11; detected table 1; row 6; column 4,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,11,1,6,5,-53%,PDF page 11; detected table 1; row 6; column 5,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,11,1,6,6,D,PDF page 11; detected table 1; row 6; column 6,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,11,1,6,7,534.6,PDF page 11; detected table 1; row 6; column 7,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,11,1,6,8,616.8,PDF page 11; detected table 1; row 6; column 8,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,11,1,6,9,-13%,PDF page 11; detected table 1; row 6; column 9,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,11,1,6,10,N,PDF page 11; detected table 1; row 6; column 10,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,11,1,7,1,20,PDF page 11; detected table 1; row 7; column 1,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,11,1,7,2,KASGANJ,PDF page 11; detected table 1; row 7; column 2,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,11,1,7,3,5.3,PDF page 11; detected table 1; row 7; column 3,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,11,1,7,4,6.9,PDF page 11; detected table 1; row 7; column 4,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,11,1,7,5,-23%,PDF page 11; detected table 1; row 7; column 5,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,11,1,7,6,D,PDF page 11; detected table 1; row 7; column 6,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,11,1,7,7,510.3,PDF page 11; detected table 1; row 7; column 7,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,11,1,7,8,574,PDF page 11; detected table 1; row 7; column 8,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,11,1,7,9,-11%,PDF page 11; detected table 1; row 7; column 9,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,11,1,7,10,N,PDF page 11; detected table 1; row 7; column 10,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,11,1,8,1,21,PDF page 11; detected table 1; row 8; column 1,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,11,1,8,2,LALITPUR,PDF page 11; detected table 1; row 8; column 2,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,11,1,8,3,20.6,PDF page 11; detected table 1; row 8; column 3,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,11,1,8,4,6.7,PDF page 11; detected table 1; row 8; column 4,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,11,1,8,5,207%,PDF page 11; detected table 1; row 8; column 5,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,11,1,8,6,LE,PDF page 11; detected table 1; row 8; column 6,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,11,1,8,7,882.7,PDF page 11; detected table 1; row 8; column 7,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,11,1,8,8,705.8,PDF page 11; detected table 1; row 8; column 8,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,11,1,8,9,25%,PDF page 11; detected table 1; row 8; column 9,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,11,1,8,10,E,PDF page 11; detected table 1; row 8; column 10,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,11,1,9,1,22,PDF page 11; detected table 1; row 9; column 1,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,11,1,9,2,MAHOBA,PDF page 11; detected table 1; row 9; column 2,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,11,1,9,3,0,PDF page 11; detected table 1; row 9; column 3,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,11,1,9,4,4.2,PDF page 11; detected table 1; row 9; column 4,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,11,1,9,5,-100%,PDF page 11; detected table 1; row 9; column 5,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,11,1,9,6,NR,PDF page 11; detected table 1; row 9; column 6,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,11,1,9,7,917.1,PDF page 11; detected table 1; row 9; column 7,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,11,1,9,8,521,PDF page 11; detected table 1; row 9; column 8,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,11,1,9,9,76%,PDF page 11; detected table 1; row 9; column 9,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,11,1,9,10,LE,PDF page 11; detected table 1; row 9; column 10,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,11,1,10,1,23,PDF page 11; detected table 1; row 10; column 1,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,11,1,10,2,MAINPURI,PDF page 11; detected table 1; row 10; column 2,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,11,1,10,3,10.4,PDF page 11; detected table 1; row 10; column 3,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,11,1,10,4,9,PDF page 11; detected table 1; row 10; column 4,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,11,1,10,5,16%,PDF page 11; detected table 1; row 10; column 5,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,11,1,10,6,N,PDF page 11; detected table 1; row 10; column 6,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,11,1,10,7,318.4,PDF page 11; detected table 1; row 10; column 7,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,11,1,10,8,553,PDF page 11; detected table 1; row 10; column 8,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,11,1,10,9,-42%,PDF page 11; detected table 1; row 10; column 9,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,11,1,10,10,D,PDF page 11; detected table 1; row 10; column 10,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,11,1,11,1,24,PDF page 11; detected table 1; row 11; column 1,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,11,1,11,2,MATHURA,PDF page 11; detected table 1; row 11; column 2,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,11,1,11,3,5.8,PDF page 11; detected table 1; row 11; column 3,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,11,1,11,4,3.2,PDF page 11; detected table 1; row 11; column 4,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,11,1,11,5,80%,PDF page 11; detected table 1; row 11; column 5,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,11,1,11,6,LE,PDF page 11; detected table 1; row 11; column 6,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,11,1,11,7,246.3,PDF page 11; detected table 1; row 11; column 7,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,11,1,11,8,428.7,PDF page 11; detected table 1; row 11; column 8,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,11,1,11,9,-43%,PDF page 11; detected table 1; row 11; column 9,review_required
